year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2011,1,1032300,33300,31,0,999316,32984,9.87124412361484,2.00296735905045,9,24.0263157894737,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2011_01.csv.gz
2011,2,932400,33300,28,0,902608,29792,8.85928917483929,2,8.16071428571429,20,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2011_02.csv.gz
2011,3,1032300,33300,31,0,999316,32984,8.56777513740319,2.1,8,19,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2011_03.csv.gz
2011,4,999000,33300,30,0,967080,31920,8.47357188938179,2.09722165991903,7.71977211578982,20.0304894402392,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2011_04.csv.gz
2011,5,1032300,33300,31,0,999316,32984,9.08060046865008,2,8.00952380952381,22.8333333333333,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2011_05.csv.gz
2011,6,999000,33300,30,0,967080,31920,10.4716993798996,2.10833333333333,9.36178168095674,26.2687076328329,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2011_06.csv.gz
2011,7,1032300,33300,31,0,999316,32984,11.6715806736158,2.875,11,25.8,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2011_07.csv.gz
2011,8,1032300,33300,31,0,999316,32984,9.86718369083857,2.97445161894067,9.07692307692308,22.6733381316999,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2011_08.csv.gz
2011,9,999000,33300,30,0,967080,31920,8.62799053596993,1.9375,7.5,25.4821428571429,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2011_09.csv.gz
2011,10,1032300,33300,31,0,999316,32984,7.96146803858554,1.82065078037904,7.24390243902439,20.3333333333333,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2011_10.csv.gz
2011,11,999000,33300,30,0,967080,31920,7.90781481873105,2,7.31954485177739,19.4074242424243,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2011_11.csv.gz
2011,12,1032300,33300,31,0,999316,32984,8.67399078846788,1.97518520103058,8,24.4,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2011_12.csv.gz
