year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2010,1,1032300,33300,31,0,999316,32984,9.54351317237363,2.01333333333333,8.59579840313009,24.4140744173729,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2010_01.csv.gz
2010,2,932400,33300,28,0,902608,29792,9.37211575732018,2,8.0593133686874,29,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2010_02.csv.gz
2010,3,1032300,33300,31,0,999316,32984,8.5223446886648,2,7.53333333333333,24.7142857142857,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2010_03.csv.gz
2010,4,999000,33300,30,0,967080,31920,8.88724616462478,2,8.08,20.5,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2010_04.csv.gz
2010,5,1032300,33300,31,0,999316,32984,8.59123090852318,2,8,20.4,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2010_05.csv.gz
2010,6,999000,33300,30,0,967080,31920,9.63379165200924,2,9.18631838679486,22.573562684141,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2010_06.csv.gz
2010,7,1032300,33300,31,0,999316,32984,11.3616636585035,2.5,10.6601647050866,27.4,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2010_07.csv.gz
2010,8,1032300,33300,31,0,999316,32984,10.7645422002653,2.00806419225288,10,26.2400017467249,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2010_08.csv.gz
2010,9,999000,33300,30,0,967080,31920,7.79311855048977,1.43564268426843,6.89992743105951,20.8466819221968,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2010_09.csv.gz
2010,10,1032300,33300,31,0,999316,32984,7.81728217288966,1.7037037037037,7.07644286020374,19.0931571704217,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2010_10.csv.gz
2010,11,999000,33300,30,0,967080,31920,8.09845437079976,1.93840499904233,7.33333333333333,20.1120418953286,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2010_11.csv.gz
2010,12,1032300,33300,31,0,999316,32984,9.26472189415306,1.76100492206727,8.68376578340779,24,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2010_12.csv.gz
